word,n_ratings,n,prop_known,rating,rating_sd
mew,11,12,0.9166666666666666,6.2727272727272725,1.4893561757289013
mice,10,10,1,3.5,1.6499158227686108
microphone,10,10,1,3,2.309401076758503
microscope,10,10,1,4.1,2.2335820757001272
microsecond,10,10,1,3.8,1.8135294011647258
microwave,11,11,1,3,1.8973665961010275
midday,10,10,1,3.5,2.6352313834736494
middle,11,11,1,5.090909090909091,1.6403990645294488
middleman,10,10,1,4.7,2.0027758514399734
midget,10,10,1,3.2,1.6865480854231356
midnight,10,10,1,3.9,2.1317702607092643
midpoint,10,10,1,3.8,1.4757295747452437
midst,10,10,1,3.7,1.70293863659264
midsummer,11,11,1,3.6363636363636362,1.5666989036012806
midweek,10,10,1,4.2,2.485513584307633
midwife,10,10,1,2.9,2.0789954839350235
miff,10,11,0.9090909090909091,4.3,2.1628170930011112
might,11,11,1,3.6363636363636362,2.2033033051637387
mighty,11,11,1,4.7272727272727275,1.954016841836789
migraine,11,11,1,4.2727272727272725,1.8488325554743508
migrate,10,10,1,2.6,1.577621275493231
mike,11,12,0.9166666666666666,2.1818181818181817,1.662418829187267
mild,11,11,1,4.454545454545454,1.8635254955935732
mildew,10,10,1,4.5,1.90029237516523
mile,10,10,1,3,1.8856180831641267
mileage,11,11,1,3.909090909090909,1.9211738835693897
Miles,11,11,1,3.1818181818181817,1.3280197150781925
milestone,11,11,1,5.363636363636363,1.5015143870590966
militant,11,11,1,4,2.04939015319192
military,12,12,1,3.4166666666666665,1.729862492345632
milk,11,11,1,5.090909090909091,1.3751033019046572
milkmaid,11,11,1,4.2727272727272725,2.5334130768948473
milky,11,11,1,4.909090909090909,1.868397465987655
mill,10,10,1,3.6,1.9550504398153574
millimeter,11,11,1,4.090909090909091,2.256304299271065
million,10,10,1,3.5,2.1213203435596424
millionaire,10,10,1,4.3,2.1628170930011112
millionth,10,10,1,3.9,2.1317702607092643
millipede,10,10,1,3.1,1.66332999331662
mime,11,11,1,4.454545454545454,1.8090680674665818
mimic,11,11,1,3.5454545454545454,1.694912172570388
mimosa,10,11,0.9090909090909091,3.4,2.0110804171997807
mince,10,11,0.9090909090909091,4,2.0548046676563256
mind,10,10,1,3.8,2.043961295567452
minded,10,10,1,4.2,1.6193277068654826
mindful,12,12,1,3.75,2.179449471770337
mindless,11,11,1,3.090909090909091,2.0225995873897262
mine,10,10,1,3.8,2.2997584414213788
miner,10,10,1,3.7,0.9486832980505138
mineral,11,11,1,2.727272727272727,1.8488325554743508
mingle,10,10,1,4.9,1.286683937707919
mini,13,13,1,5.923076923076923,1.6563785025137654
miniature,10,10,1,4.3,1.636391694484477
minimal,10,10,1,2.9,1.1972189997378648
minimize,9,9,1,4.555555555555555,2.650995620097811
minimum,12,12,1,3.8333333333333335,1.8504708655481243
mining,10,10,1,3.1,1.728840330651992
minion,10,10,1,4.6,2.270584848790187
minister,11,11,1,2.909090909090909,1.9211738835693897
ministry,10,10,1,2.7,2.057506581601462
mink,10,10,1,3.3,1.70293863659264
minnow,10,11,0.9090909090909091,3.6,1.776388345929897
minor,11,11,1,4.090909090909091,1.9725387425622574
minority,11,11,1,2.272727272727273,1.555050423035156
mint,11,11,1,3.272727272727273,2.2401298663653004
minty,11,11,1,5.363636363636363,1.5015143870590966
minus,12,12,1,3.9166666666666665,1.5642792899510294
minuscule,10,10,1,4.2,2.250925735484551
minute,10,10,1,4.1,2.5144029554194813
minutely,11,11,1,3.5454545454545454,1.6348477827391983
minx,10,11,0.9090909090909091,3.4,1.7126976771553504
miracle,10,10,1,4,1.7638342073763937
miraculous,10,10,1,4.2,2.043961295567452
mirage,13,14,0.9285714285714286,4.538461538461538,2.1838568563966754
mirror,10,10,1,4.1,1.9692073983655907
misadventure,10,10,1,4,2.0548046676563256
misadvise,10,10,1,3.8,1.9321835661585918
misapprehension,10,10,1,3.4,1.9550504398153574
misappropriate,10,10,1,2.6,1.6465452046971292
misbehave,10,10,1,3.2,1.6193277068654826
misbehavior,10,10,1,3.5,1.6499158227686108
misbelieve,10,10,1,3.4,1.9550504398153574
miscalculate,11,11,1,3.727272727272727,2.0045403009622476
miscarriage,11,11,1,2.5454545454545454,2.1148823307047775
miscellaneous,13,13,1,3.6153846153846154,2.0223114472661203
mischief,10,10,1,4.4,1.429840705968481
mischievous,11,11,1,4.545454545454546,1.7529196424044293
misconceive,11,11,1,3.6363636363636362,2.4605985967941733
misconception,10,10,1,2.4,1.3498971154211057
misconduct,10,10,1,3.6,1.837873166945363
misconstrue,11,12,0.9166666666666666,2.909090909090909,1.7580981459830651
misdemeanor,10,10,1,3.6,2.4129281427805145
misdirect,10,10,1,3.1,1.5238839267549948
misdirection,12,12,1,3.5,2.15322168769582
misemploy,10,10,1,2.2,1.4757295747452437
miser,10,11,0.9090909090909091,4.6,1.776388345929897
miserable,11,11,1,3.909090909090909,1.4459976109624424
misery,10,11,0.9090909090909091,3.6,1.7126976771553504
misfire,11,11,1,3.8181818181818183,1.834021909257456
misfit,12,12,1,4.666666666666667,1.3026778945578592
misfortune,10,10,1,3.2,1.6193277068654826
misgovern,11,11,1,2.8181818181818183,1.7215215257545762
misguide,10,10,1,4.5,1.9578900207451218
misguided,11,11,1,4.363636363636363,2.1105794120443453
mishap,10,11,0.9090909090909091,3.8,1.2292725943057183
mishmash,13,13,1,5.384615384615385,1.7577666482623882
misimpression,10,11,0.9090909090909091,2.4,1.577621275493231
misinform,10,10,1,3.7,2.057506581601462
misinterpret,10,10,1,3.7,1.70293863659264
misjudge,11,11,1,3.4545454545454546,2.018099916438052
mislead,10,10,1,3.6,1.837873166945363
misleading,10,10,1,4.4,2.1186998109427604
mismanage,13,13,1,3.6923076923076925,1.8432134703923735
mismatch,10,10,1,5.8,1.8135294011647258
misperceive,10,10,1,3.5,1.4337208778404378
misplace,12,12,1,4.166666666666667,2.0816659994661326
misread,11,11,1,3.272727272727273,1.9021518914592015
misrepresent,10,10,1,2.6,1.3498971154211057
miss,10,10,1,4.7,1.4181364924121764
missile,12,12,1,3.0833333333333335,2.108783937953269
missing,11,12,0.9166666666666666,3.4545454545454546,2.1148823307047775
mission,10,10,1,2.3,1.2516655570345725
missionary,10,10,1,2.7,1.2516655570345725
missy,10,10,1,4.3,1.4944341180973264
mist,10,10,1,5.4,1.577621275493231
mistakable,10,10,1,3.3,1.888562063228706
mistake,10,10,1,2.1,1.449137674618944
mistaken,10,10,1,2.5,2.223610677354389
mister,10,10,1,3,1.4142135623730951
mistletoe,10,10,1,2.9,2.0248456731316584
mistook,10,10,1,3,1.8856180831641267
mistress,11,11,1,3.090909090909091,1.5782614139961386
mistrust,10,10,1,4.1,1.5238839267549948
mistrustful,11,12,0.9166666666666666,2.8181818181818183,1.9908883353006928
misty,11,12,0.9166666666666666,5.090909090909091,1.044465935734187
misunderstand,12,12,1,3.5,2.195035721390843
misunderstanding,12,12,1,2.75,1.4222261679238197
misunderstood,10,10,1,3.6,1.577621275493231
misusage,10,10,1,2.8,1.398411797560202
misuse,10,10,1,4,2.0548046676563256
mite,10,10,1,2.7,0.9486832980505138
mitt,10,10,1,2.9,1.66332999331662
mitten,10,10,1,3.2,1.7511900715418263
mix,10,10,1,5.1,1.1005049346146119
mixed,10,10,1,3.8,1.8737959096740262
mixer,10,10,1,4.5,1.9578900207451218
mixture,10,10,1,4,2.211083193570267
moan,10,10,1,6,0.9428090415820634
moat,13,14,0.9285714285714286,3.923076923076923,1.6563785025137654
mob,10,10,1,5,1.5634719199411433
mobile,10,10,1,3.8,2.043961295567452
mobility,13,13,1,3.3846153846153846,1.7577666482623882
mobster,11,12,0.9166666666666666,4.636363636363637,1.3618169680781094
moccasin,10,11,0.9090909090909091,2.4,1.1737877907772674
mocha,11,11,1,3.5454545454545454,1.6348477827391983
mock,11,11,1,3.6363636363636362,1.433368568981982
mockery,11,13,0.8461538461538461,4.545454545454546,2.018099916438052
mod,10,10,1,2.4,1.1737877907772674
mode,10,10,1,2.8,1.9888578520235065
model,10,10,1,3.2,1.9888578520235065
modeling,12,12,1,3.9166666666666665,2.151461800448216
modem,12,13,0.9230769230769231,2.5,1.7320508075688772
moderate,10,10,1,3.6,1.577621275493231
modern,10,10,1,3,1.7638342073763937
modernism,10,10,1,3.5,2.173067468400883
modernist,14,14,1,2.142857142857143,1.5118578920369088
modest,11,11,1,2.727272727272727,1.4893561757289013
modesty,10,10,1,4.6,1.0749676997731399
modification,12,12,1,3.3333333333333335,1.556997888323046
modifier,10,10,1,3.6,1.837873166945363
modify,10,10,1,3,2.1081851067789197
modular,10,10,1,3.4,1.776388345929897
modularity,12,12,1,1.5833333333333333,0.6685579234215214
module,11,11,1,3.3636363636363638,2.2482316283126735
moist,11,11,1,4.363636363636363,2.062654952856986
moisten,11,11,1,5.363636363636363,1.747725795010606
moisture,12,12,1,4.916666666666667,2.314316444667973
moisturizer,12,12,1,5,1.4142135623730951
molar,10,10,1,2.2,1.6193277068654826
molasses,10,10,1,3.8,1.6865480854231356
mold,10,10,1,3.5,2.223610677354389
molder,11,12,0.9166666666666666,4.636363636363637,1.433368568981982
moldy,10,10,1,3.8,1.9321835661585918
mole,11,11,1,3.272727272727273,2.2401298663653004
molecular,10,10,1,4,2.309401076758503
molecule,11,11,1,3.1818181818181817,1.7215215257545762
molest,10,10,1,2.5,1.509230856356236
mollusk,10,11,0.9090909090909091,3.7,2.359378449224852
molt,16,18,0.8888888888888888,3.75,1.61245154965971
mom,11,11,1,4.909090909090909,2.256304299271065
moment,10,10,1,2.9,1.66332999331662
momentary,14,14,1,4.142857142857143,2.2138425646596693
momentous,10,10,1,4.2,2.2010098692292237
momentum,9,9,1,3.111111111111111,1.6914819275153699
momma,11,11,1,5.090909090909091,2.0225995873897262
mommy,10,11,0.9090909090909091,5.1,2.0248456731316584
monarch,12,12,1,3.8333333333333335,1.9462473604038075
monarchical,10,10,1,3.3,2.110818693198342
monarchy,10,10,1,3.4,2.270584848790187
monastery,11,12,0.9166666666666666,2.8181818181818183,1.1677484162422844
Monday,10,10,1,3.5,2.718251071716682
monetary,10,10,1,3.8,1.8737959096740262
money,10,10,1,2.7,1.4944341180973264
mongoose,12,13,0.9230769230769231,3.3333333333333335,1.6696942198734437
mongrel,13,14,0.9285714285714286,3.769230769230769,1.786703022974913
monitor,10,10,1,3.3,2.263232692902394
monk,10,10,1,3.7,1.946506842754191
monkey,11,11,1,4.090909090909091,2.0714509627092528
mono,10,10,1,4.7,1.636391694484477
monogamous,10,10,1,3,1.5634719199411433
monogamy,10,10,1,2.4,1.1737877907772674
monogram,10,10,1,3.2,2.250925735484551
monologue,10,10,1,4.4,1.9550504398153574
monorail,12,12,1,4.333333333333333,1.8257418583505538
monotone,11,11,1,4.818181818181818,1.5374122295716148
monotonous,10,10,1,3.3,2.1628170930011112
monotony,11,13,0.8461538461538461,4.363636363636363,2.4605985967941733
monoxide,11,11,1,3.090909090909091,1.7002673586554236
monsoon,13,13,1,3.769230769230769,1.640825308284734
monster,10,10,1,2.7,2.0027758514399734
monstrous,10,10,1,4.2,1.9321835661585918
montage,11,11,1,3,1.5491933384829668
month,11,11,1,2.5454545454545454,1.572490786213793
monthly,10,10,1,2.9,1.7919573407620817
monument,10,10,1,3.1,1.911950719959998
monumental,11,11,1,4.181818181818182,2.0404990476930793
moo,10,10,1,6.2,1.1352924243950935
mooch,10,12,0.8333333333333334,5.6,1.6465452046971292
mood,10,10,1,2.8,2.440400695696417
moody,10,10,1,5.3,1.636391694484477
moon,10,10,1,3.3,1.8287822299126937
moonlight,10,10,1,5.6,1.6465452046971292
moonshine,10,10,1,3.6,1.8973665961010275
moose,11,11,1,3.272727272727273,2.3276988246295565
moot,13,14,0.9285714285714286,3.6153846153846154,2.103111248383433
mop,9,9,1,4.666666666666667,1.7320508075688772
mope,12,12,1,3.9166666666666665,2.6443192398846707
moped,10,10,1,3.7,1.766981104093143
moral,10,10,1,3,1.4142135623730951
morale,10,10,1,3.2,1.8737959096740262
moralist,12,12,1,2.8333333333333335,1.80067327475704
morality,10,10,1,3,1.632993161855452
moralize,10,10,1,3,1.7638342073763937
morally,12,12,1,2.5833333333333335,1.880924981991251
morbid,10,10,1,2.9,1.5951314818673865
more,10,10,1,2.9,2.5582111805799856
morgue,10,11,0.9090909090909091,3.5,2.068278940998476
morn,10,11,0.9090909090909091,3.1,1.911950719959998
morning,10,10,1,4,1.8257418583505538
moron,12,12,1,4.666666666666667,1.3706888336846839
morphine,11,11,1,3,2.32379000772445
morsel,12,12,1,3.25,1.9598237397554634
mortal,10,10,1,2.8,1.3165611772087666
mortality,10,10,1,3.7,2.2135943621178655
mortar,10,11,0.9090909090909091,2.9,1.66332999331662
mortgage,10,10,1,2.5,1.6499158227686108
mortician,10,12,0.8333333333333334,3.1,2.183269719175042
mortify,11,11,1,3.909090909090909,2.0714509627092528
mortuary,10,10,1,4,1.699673171197595
mosaic,10,10,1,3.6,1.7126976771553504
mosey,14,16,0.875,4.785714285714286,1.7177163475234933
mosque,11,12,0.9166666666666666,3.3636363636363638,1.6292775867068985
mosquito,10,10,1,2.8,1.8135294011647258
moss,10,10,1,3.6,1.577621275493231
most,16,16,1,3.5,2.422120283277993
motel,12,12,1,3.4166666666666665,1.9752253419585197
moth,11,11,1,3.909090909090909,1.044465935734187
mothball,10,10,1,3.7,2.3118054512532935
mother,11,11,1,4.181818181818182,2.1362669223756576
motherhood,10,10,1,3.2,1.9888578520235065
motherland,11,11,1,4.7272727272727275,1.954016841836789
motherless,10,10,1,3.2,2.485513584307633
motherly,10,10,1,5.9,1.1005049346146119
motif,10,11,0.9090909090909091,4,2.160246899469287
motion,10,10,1,4.1,2.282785822435191
motionless,12,12,1,4.75,1.815338686155987
motivate,10,10,1,4.4,2.1186998109427604
motivation,10,10,1,3.1,1.66332999331662
motive,10,10,1,2.7,1.8287822299126937
motley,11,12,0.9166666666666666,2.909090909090909,1.6403990645294488
motor,11,11,1,4.818181818181818,1.4709304414677002
motorbike,10,10,1,4.7,1.3374935098492586
motorboat,10,10,1,5,2.211083193570267
motorcycle,10,10,1,4,2.3570226039551585
motoring,10,10,1,3.2,1.3165611772087666
motorist,11,12,0.9166666666666666,4.363636363636363,1.433368568981982
mottled,12,14,0.8571428571428572,3.25,1.5447859516333116
motto,10,10,1,3.3,1.636391694484477
mound,10,10,1,4,1.8257418583505538
mount,12,12,1,5.5,1.9771421064483223
mountain,10,10,1,3.5,2.0138409955990952
mountainside,10,10,1,4.3,2.263232692902394
mounted,10,10,1,3.9,2.0789954839350235
mounting,11,11,1,4.2727272727272725,2.053821272209882
mourn,14,14,1,3.9285714285714284,1.6854255666327542
mournful,10,10,1,4.5,1.7795130420052185
mourning,10,10,1,5.2,1.3165611772087666
mouse,12,12,1,4.583333333333333,1.6213537179739277
mousse,10,10,1,3.8,2.3944379994757297
moustache,10,10,1,3.7,2.406010991015812
mousy,10,11,0.9090909090909091,4.7,2.057506581601462
mouth,10,10,1,3.4,2.4129281427805145
mouthful,10,10,1,4.3,1.636391694484477
mouthing,10,10,1,4.7,1.888562063228706
mouthpiece,11,11,1,3.1818181818181817,2.3587361793206894
mouthwash,10,10,1,3.6,2.1186998109427604
move,12,12,1,4.333333333333333,1.775250729197189
moveable,13,13,1,4.6923076923076925,1.6525039276108335
movement,10,10,1,3.6,2.065591117977289
mover,10,10,1,3.6,1.577621275493231
movie,10,10,1,3,2.0548046676563256
moving,13,13,1,3.923076923076923,2.1779783615981456
mow,10,10,1,3.5,2.3213980461973533
mower,10,10,1,3.3,1.636391694484477
mozzarella,10,10,1,2.7,1.3374935098492586
much,10,10,1,2.8,1.7511900715418263
muck,13,14,0.9285714285714286,5.384615384615385,1.8946618668626838
mucous,11,11,1,4.090909090909091,2.0714509627092528
mucus,13,13,1,3.769230769230769,2.1273554065179203
mud,10,10,1,4.8,1.7511900715418263
muddle,11,11,1,5.454545454545454,1.2135597524338357
muddy,10,10,1,4.5,1.7795130420052185
muff,13,16,0.8125,4.846153846153846,2.154303980645638
muffin,11,11,1,3.5454545454545454,2.5045413298101655
muffle,10,10,1,4.3,2.1628170930011112
muffler,13,13,1,5.384615384615385,1.2608503439122305
mug,10,10,1,3.2,1.4757295747452437
mugger,11,11,1,4.2727272727272725,2.3276988246295565
muggy,10,10,1,6.1,0.9944289260117533
mulch,10,10,1,4.2,1.3165611772087666
mule,10,11,0.9090909090909091,3.5,0.97182531580755
mullet,10,10,1,3.2,2.1499353995462798
multimedia,12,12,1,5,2.256304299271065
multiple,10,10,1,3.8,1.8737959096740262
multiplex,15,16,0.9375,4.266666666666667,2.1865389045137937
multiply,10,10,1,3.6,1.7126976771553504
multivitamin,10,10,1,4.2,2.043961295567452
mum,14,15,0.9333333333333333,5.428571428571429,1.696797241605749
mumble,11,11,1,5.090909090909091,1.5782614139961386
mummy,10,10,1,5.1,2.4698178070456938
mump,16,18,0.8888888888888888,5,1.591644851508443
mumps,10,10,1,5.1,1.5951314818673865
munch,10,10,1,6.6,0.5163977794943222
munchkin,10,10,1,5.3,1.766981104093143
mundane,10,10,1,2.5,1.0801234497346435
municipal,11,11,1,2.909090909090909,1.9211738835693897
muppet,11,11,1,5.545454545454546,0.9341987329938275
mural,10,10,1,3.6,1.837873166945363
murder,10,10,1,3.4,2.270584848790187
murderer,10,10,1,3.5,1.7159383568311668
murderess,10,10,1,2.7,1.4944341180973264
murderous,10,10,1,4.5,1.7159383568311668
murk,10,12,0.8333333333333334,5.7,1.70293863659264
murky,11,11,1,4.818181818181818,1.5374122295716148
murmur,12,12,1,5.5,2.0225995873897262
muscle,10,10,1,3.7,2.057506581601462
muscular,12,12,1,4,2.174229226018436
muse,12,12,1,4.583333333333333,1.6764862244009227
museum,11,11,1,3.4545454545454546,2.423371055519
mush,10,10,1,5.9,1.8529256146249728
mushroom,12,12,1,4.166666666666667,1.9462473604038075
mushy,11,11,1,5.7272727272727275,1.2720777563426766
music,10,10,1,3.9,2.1317702607092643
musical,10,10,1,4.8,1.6193277068654826
musician,10,10,1,4,2.309401076758503
musk,10,10,1,5,1.8856180831641267
musket,11,11,1,3.272727272727273,1.555050423035156
musky,12,12,1,4.416666666666667,1.6213537179739277
muss,13,14,0.9285714285714286,4.538461538461538,1.941450686788302
mussel,11,12,0.9166666666666666,3.5454545454545454,1.8090680674665818
must,10,10,1,2.9,2.0248456731316584
mustache,10,10,1,3.9,1.66332999331662
mustang,10,10,1,3.6,2.1186998109427604
mustard,11,11,1,3.909090909090909,2.256304299271065
muster,10,10,1,3,1.632993161855452
musty,12,12,1,5.166666666666667,0.8348471099367218
mutant,12,12,1,3.6666666666666665,1.9694638556693238
mutate,13,13,1,3.5384615384615383,1.5607361839521232
mute,10,10,1,4.3,2.1628170930011112
muted,12,12,1,4.083333333333333,1.5642792899510294
mutilate,10,10,1,4.2,1.7511900715418263
mutinous,13,13,1,3.076923076923077,1.6052797503622467
mutt,10,10,1,3.3,1.8287822299126937
mutter,10,10,1,5,2
mutual,10,10,1,3.4,1.6465452046971292
mutuality,10,10,1,3.3,2.3118054512532935
muzzle,10,10,1,5,2.0548046676563256
mwah,10,11,0.9090909090909091,5.8,1.8737959096740262
my,12,12,1,3.5,2.4308621740219887
myself,11,11,1,3.8181818181818183,1.834021909257456
mysterious,10,10,1,4.5,1.9578900207451218
mystery,10,10,1,4.2,1.9888578520235065
mystic,10,10,1,4.3,1.8287822299126937
mystical,10,10,1,5.5,1.6499158227686108
mystify,10,10,1,4,2.3570226039551585
mystique,11,11,1,4.181818181818182,1.8877596148970779
myth,11,11,1,2.5454545454545454,1.3684762594679065
mythical,10,10,1,4.7,2.110818693198342
nab,10,10,1,5,1.4142135623730951
nacho,10,10,1,2.7,1.766981104093143
nag,10,10,1,5.4,1.9550504398153574
nail,10,10,1,4.6,2.1705094128132942
naive,14,14,1,2.642857142857143,1.15072838853303
naivety,10,10,1,3.1,1.3703203194062976
naked,11,11,1,4,2.3664319132398464
name,11,11,1,2.727272727272727,1.348399724926484
nameless,10,10,1,4.3,1.636391694484477
namely,16,17,0.9411764705882353,3.4375,2.1281838892977896
namesake,11,12,0.9166666666666666,2.1818181818181817,1.4012980994907414
nanny,11,11,1,4,1.61245154965971
nap,10,10,1,3,1.8856180831641267
napkin,10,10,1,3.1,1.911950719959998
nappy,11,11,1,4.454545454545454,2.0670576365276494
narcissism,10,10,1,2.7,2.2135943621178655
narcissist,11,11,1,3.6363636363636362,1.9632996344280855
narcissistic,11,11,1,2.727272727272727,1.7939291563999449
narcotic,10,10,1,3.6,1.9550504398153574
narrate,12,12,1,3.4166666666666665,1.6213537179739277
narration,11,11,1,2.909090909090909,2.0225995873897262
narrative,10,10,1,4.1,2.330951164939612
narrator,10,10,1,5,1.632993161855452
narrow,10,10,1,3.8,1.6865480854231356
nasal,11,11,1,4.454545454545454,1.8635254955935732
nasty,11,11,1,4.181818181818182,2.0404990476930793
nation,11,11,1,3.272727272727273,2.2401298663653004
